Node Type,name,single,release_date,genre,notable,id,written_date,stage_name,notoriety_date,release_year,grau_saida,grau_entrada,grau_total
Person,Guiying Qin,,,,,443,,,,,8,0,8
RecordLabel,Adra Amplify,,,,,444,,,,,0,69,69
Album,Twilight at Saint-Genevieve,,2017,Psychedelic Rock,True,445,2017,,,2017.0,2,38,40
Person,Joseph Vargas,,,,,446,,,,,2,0,2
Person,Keith Harrison,,,,,447,,,,,1,0,1
RecordLabel,Strict Pulse,,,,,448,,,,,0,3,3
Song,Dancing Stones of Memory,True,2004,Southern Gothic Rock,True,449,,,,2004.0,3,4,7
Person,Jun Cao,,,,,450,,,,,8,0,8
Person,Gang Lei,,,,,451,,,,,4,0,4
Person,Juan Luo,,,,,452,,,,,1,0,1
RecordLabel,Stellar Serenade,,,,,453,,,,,0,1,1
Song,Celestial Blueprints,True,1998,Synthwave,True,454,1998,,,1998.0,2,15,17
Person,Yang Peng,,,,,455,,,,,13,0,13
Person,Yan Tang,,,,,456,,,,,5,0,5
Person,Min Cao,,,,,457,,,,,8,0,8
RecordLabel,Lithic Resonance,,,,,458,,,,,0,6,6
RecordLabel,Larchmont Sound,,,,,459,,,,,0,13,13
RecordLabel,Crossroads & Highways,,,,,460,,,,,0,20,20
Song,Hands That Weave Existence,True,2027,Americana,True,461,,,,2027.0,3,5,8
Person,Marie-Louise Wesack,,,,,462,,,,,2,0,2
Person,Alexei Gotthard,,,,,463,,,,,1,0,1
Person,Alma Vollbrecht,,,,,464,,,,,1,0,1
Person,Ildiko Wesack,,,,,465,,,,,1,0,1
RecordLabel,Daybreak Horizon Records,,,,,466,,,,,0,4,4
Song,Divine Architecture,True,2020,Post-Apocalyptic Folk,True,467,,,,2020.0,3,17,20
Person,Tao Dong,,,,,468,, Thunder Child,,,1,0,1
Person,Jing Yang,,,,,469,,,,,2,0,2
Person,Jun Qiu,,,,,470,,,,,1,0,1
Person,Juan Xiong,,,,,471,,,,,1,0,1
RecordLabel,Veredas Sonoras,,,,,472,,,,,0,2,2
Album,The Maker's Symphony,,2027,Synthwave,True,473,,,2027,2027.0,4,4,8
Person,Jie Hou,,,,,474,,,,,1,0,1
Person,Qiang Lai,,,,,475,,,,,1,0,1
Person,Xiuying Yuan,,,,,476,,,,,2,0,2
RecordLabel,Stage Collective Records,,,,,477,,,,,0,21,21
Song,Whispers of Green Hope,True,2018,Speed Metal,True,478,,,,2018.0,3,3,6
Person,Yong Fan,,,,,479,,,,,1,0,1
Person,Jun Wan,,,,,480,,,,,6,0,6
RecordLabel,Llangréu Records,,,,,481,,,,,0,7,7
Album,"Thawing Hearts, Blooming Dreams",,2004,Dream Pop,True,482,2004,,,2004.0,2,2,4
Person,Wei Su,,,,,483,,,,,4,0,4
Person,Min Zhou,,,,,484,,,,,1,0,1
Song,Resilience in Renewal,True,1998,Southern Gothic Rock,True,485,,,,1998.0,2,4,6
Person,Veronica Burns,,,,,486,,,,,1,0,1
Person,Andrew Lang,,,,,487,,,,,5,0,5
RecordLabel,Monticello Sound,,,,,488,,,,,0,39,39
RecordLabel,Windveer Records,,,,,489,,,,,0,6,6
RecordLabel,Sonora Nocturne,,,,,490,,,,,0,3,3
Song,After the Frost Surrenders,True,2029,Dream Pop,True,491,2029,,,2029.0,3,5,8
Person,Yang Pan,,,,,492,,,,,1,0,1
Person,Chao Shen,,,,,493,,,,,1,0,1
Person,Fang Wan,,,,,494,,,,,1,0,1
Person,Qiang Wu,,,,,495,,,,,5,0,5
RecordLabel,Cresnes Studios,,,,,496,,,,,0,13,13
Song,Rollin' Through the Groove,True,2000,Indie Folk,True,497,,,,2000.0,3,5,8
Person,Joshua Brewer,,,,,498,,,,,1,0,1
Person,Wei Li,,,,,499,,,,,1,0,1
Person,Chao Jin,,,,,500,,,,,2,0,2
Person,Wei Meng,,,,,501,,,,,1,0,1
RecordLabel,Shelby Horizon Records,,,,,502,,,,,0,1,1
RecordLabel,Cernusco Sonic,,,,,503,,,,,0,1,1
Song,Never Stop the Boogie,True,2028,Dream Pop,True,504,2028,,,2028.0,3,6,9
Person,Juan Shi,,,,,505,, Storm,,,1,0,1
Person,Erin Mitchell,,,,,506,,,,,2,0,2
Person,Li Lei,,,,,507,,,,,1,0,1
Person,Tao He,,,,,508,,,,,4,0,4
RecordLabel,Campania Soundworks,,,,,509,,,,,0,14,14
Album,Endless Rhythm Ride,,2028,Alternative Rock,True,510,,,,2028.0,3,5,8
Person,Mateusz Mikoda,,,,,511,,,,,4,0,4
Person,Aniela Wszoła,,,,,512,,,,,2,0,2
Person,Tobiasz Haponiuk,,,,,513,,,,,2,0,2
RecordLabel,Sketch Sonic,,,,,514,,,,,0,45,45
RecordLabel,Urban Echo Records,,,,,515,,,,,0,3,3
Song,Choogle On Down the Road (First Draft),True,2023,Doom Metal,True,516,2023,,,2023.0,2,3,5
Person,Chiyo Nakajima,,,,,517,,,,,2,0,2
Person,Tsubasa Sasaki,,,,,518,,,,,1,0,1
RecordLabel,Highland Echo Records,,,,,519,,,,,0,3,3
Song,Beta Version,True,1991,Synthwave,True,520,,,,1991.0,1,5,6
Person,Nisa van de Biezenbos,,,,,521,,,,,2,0,2
Person,Yara Robbrechts Bruijne,,,,,522,,,,,1,0,1
Person,Sophie Broeckx,,,,,523,,,,,1,0,1
RecordLabel,Navigatör Skivbolag,,,,,524,,,,,0,2,2
Song,Experimental Model,True,2007,Doom Metal,True,525,2007,,,2007.0,2,7,9
Person,Yumiko Ito,,,,,526,,,,,4,0,4
Person,Kenichi Matsuda,,,,,527,,,,,1,0,1
Person,Tomoya Shimizu,,,,,528,,,,,1,0,1
Person,Mai Sato,,,,,529,,,,,4,0,4
RecordLabel,Peak Limit Records,,,,,530,,,,,0,6,6
RecordLabel,Kyoto Arc,,,,,531,,,,,0,1,1
RecordLabel,Elche Echo Records,,,,,532,,,,,0,12,12
Album,Rough Schematic,,2023,Dream Pop,True,533,2020,,,2023.0,3,12,15
Person,Jie Shen,,,,,534,,,,,1,0,1
Person,Guiying Pan,,,,,535,,,,,2,0,2
Person,Juan Zeng,,,,,536,,,,,1,0,1
Person,Jie Yao,,,,,537,,,,,2,0,2
Person,Na Hu,,,,,538,,,,,2,0,2
Person,Chao Yang,,,,,539,,,,,2,0,2
Person,Rei Ito,,,,,540,,,,,5,0,5
RecordLabel,Latium Sonics,,,,,541,,,,,0,14,14
RecordLabel,World Sonic,,,,,542,,,,,0,9,9
Song,Lonesome Till Dawn,True,2020,Doom Metal,True,543,,,,2020.0,2,10,12
Person,Gisa Hettner-Adler,,,,,544,,,,,1,0,1
Person,Herr Heinz-Walter Scheuermann,,,,,545,,,,,5,0,5
Person,Emmy Bonbach,,,,,546,,,,,6,0,6
Person,Hilmar Hänel,,,,,547,,,,,5,0,5
RecordLabel,Lanterne,,,,,548,,,,,0,11,11
RecordLabel,Verdana Sounds,,,,,549,,,,,0,30,30
Song,Sleepless Without You,True,1999,Southern Gothic Rock,True,550,,,,1999.0,2,6,8
Person,Szymon Pyć,,,,,551,,,,,49,0,49
RecordLabel,Phantom Trace,,,,,552,,,,,0,38,38
Song,Midnight's Restless Echo,True,2013,Oceanus Folk,True,553,,,,2013.0,1,5,6
Person,William Lynch,,,,,554,,,,,1,0,1
Person,Justin Morse,,,,,555,,,,,2,0,2
Person,Eduardo Gonzalez,,,,,556,,,,,1,0,1
RecordLabel,Enlightened Horizon Records,,,,,557,,,,,0,4,4
Song,Insomnia's Lonely Whisper,True,2027,Alternative Rock,True,558,,,,2027.0,4,6,10
Person,Christine Bonnin-Morel,,,,,559,,,,,4,0,4
Person,Charlotte Lefèvre,,,,,560,,,,,4,0,4
Person,Rémy Denis de Duhamel,,,,,561,,,,,6,0,6
Person,Antoine Perrot-Léger,,,,,562,,,,,6,0,6
Song,Destination You,True,2026,Synthwave,True,563,2026,,,2026.0,4,6,10
Person,Yan Su,,,,,564,,,,,4,0,4
Person,Wei Mo,,,,,565,,,,,3,0,3
Person,Tao Yang,,,,,566,,,,,8,0,8
Person,Juan Yan,,,,,567,,,,,5,0,5
RecordLabel,Harmonic Capital Recordings,,,,,568,,,,,0,42,42
Song,Wanderlust and Desire,True,2025,Dream Pop,True,569,2022,,,2025.0,3,5,8
Person,Lei Ma,,,,,570,,,,,2,0,2
Person,Erin Fox,,,,,571,,,,,5,0,5
Person,Scott Nichols,,,,,572,,,,,2,0,2
Person,Jie Zheng,,,,,573,,,,,2,0,2
RecordLabel,Harmonic Horizon,,,,,574,,,,,0,2,2
RecordLabel,Alta Cascata,,,,,575,,,,,0,55,55
RecordLabel,Sonic Horizon Records,,,,,576,,,,,0,2,2
Album,Roadmap to Your Heart,,2027,Space Rock,True,577,2027,,,2027.0,6,3,9
Person,Wei Gao,,,,,578,,,,,1,0,1
Person,Lei Fu,,,,,579,,,,,4,0,4
RecordLabel,Auric Membrane,,,,,580,,,,,0,4,4
Song,Travel Plans (With You),True,1997,Dream Pop,True,581,,,,1997.0,2,4,6
Person,Sophia Dippel,,,,,582,,,,,2,0,2
Person,Concetta Klotz,,,,,583,,,,,4,0,4
RecordLabel,Diplomatic Grace Records,,,,,584,,,,,0,5,5
Song,Temporal Whispers,True,2024,Post-Apocalyptic Folk,True,585,,,,2024.0,2,6,8
Person,John Barnes,,,,,586,,,,,1,0,1
Person,Kelly Cummings,,,,,587,,,,,1,0,1
Person,Min Yan,,,,,588,,,,,2,0,2
RecordLabel,Resonant Cascade,,,,,589,,,,,0,2,2
Song,Clockwork Memories,False,2029,Dream Pop,True,590,2029,,,2029.0,5,6,11
Person,Jun Cui,,,,,591,,,,,2,0,2
Person,Xiulan Shen,,,,,592,,,,,9,0,9
Person,Li Lei,,,,,593,,,,,9,0,9
Person,Na Fan,,,,,594,,,,,9,0,9
Person,Chao Zou,,,,,595,,,,,2,0,2
RecordLabel,Devotional Pulse Records,,,,,596,,,,,0,14,14
Album,Fragments of Daylight,,2025,Jazz Surf Rock,True,597,2025,,,2025.0,1,4,5
Person,Kayla Campbell,,,,,598,,,,,4,0,4
Person,Stacey Bruce,,,,,599,,,,,1,0,1
Song,Silent Chronology,True,2028,Dream Pop,True,600,2028,,,2028.0,6,10,16
Person,Kayla Taylor,,,,,601,, K.O. James,,,1,0,1
Person,Jason Roberts,,,,,602,,,,,2,0,2
Person,Gary Wallace,,,,,603,,,,,1,0,1
Person,Linda Ward,,,,,604,,,,,2,0,2
Person,Lindsay Marsh,,,,,605,,,,,1,0,1
Person,Isabella Cook,,,,,606,,,,,1,0,1
Person,Shannon Romero,,,,,607,,,,,1,0,1
Person,Mary Griffin,,,,,608,,,,,1,0,1
RecordLabel,Verdant Realm Records,,,,,609,,,,,0,2,2
RecordLabel,Global Harmony,,,,,610,,,,,0,5,5
Song,Steep and Ancestral,False,2014,Indie Folk,True,611,2014,,,2014.0,5,10,15
Person,Elizabeth Saunders,,,,,612,,,,,6,0,6
Person,Jonathan Snyder,,,,,613,,,,,1,0,1
Person,Xiulan He,,,,,614,,,,,4,0,4
Person,Shawn Wilson,,,,,615,,,,,2,0,2
Person,Jermaine York,,,,,616,,,,,1,0,1
Person,Tao Yang,,,,,617,,,,,18,0,18
RecordLabel,Luminar Records,,,,,618,,,,,0,2,2
RecordLabel,Sclafani Sound Studios,,,,,619,,,,,0,2,2
RecordLabel,99Ascent,,,,,620,,,,,0,98,98
Song,Leaves of Legacy,True,2023,Doom Metal,False,621,,,,2023.0,3,2,5
Person,Andrew Snyder,,,,,622,,,,,6,0,6
RecordLabel,Kuvalta Records,,,,,623,,,,,0,5,5
RecordLabel,Lilybaeum Recordings,,,,,624,,,,,0,10,10
Song,Ceramic Memories,True,2023,Indie Folk,True,625,,,,2023.0,5,7,12
Person,Kornel Troka,,,,,626,,,,,2,0,2
Person,Liwia Olbrych,,,,,627,,,,,8,0,8
Person,Nicole Sudak,,,,,628,,,,,6,0,6
Person,Marcelina Ogłaza,,,,,629,,,,,2,0,2
RecordLabel,Mer Melody,,,,,630,,,,,0,1,1
RecordLabel,Nebula Resonance,,,,,631,,,,,0,2,2
Song,Brewing Heritage,True,2012,Alternative Rock,True,632,,,,2012.0,3,11,14
Person,Guiying Shi,,,,,633,,,,,10,0,10
Person,Jie Hu,,,,,634,,,,,5,0,5
RecordLabel,Echoes of Seoul,,,,,635,,,,,0,21,21
Album,"Oh, Steven",,1999,Synthwave,True,636,,,,1999.0,2,5,7
Person,Ping Zhang,,,,,637,, Zara Moon,,,1,0,1
Person,Guiying Gu,,,,,638,,,,,1,0,1
Person,Ming Yan,,,,,639,,,,,3,0,3
RecordLabel,Kemono Harmony,,,,,640,,,,,0,6,6
RecordLabel,Colli Armonici,,,,,641,,,,,0,2,2
Album,Whispers to Steven,,2010,Darkwave,True,642,2010,,,2010.0,3,11,14
Person,Min Chang,,,,,643,,,,,2,0,2
Person,Qiang Shi,,,,,644,,,,,3,0,3
Person,Lei Yi,,,,,645,,,,,1,0,1
Person,Hans-H. Jacobi Jäckel,,,,,646,,,,,1,0,1
Person,Jie Gu,,,,,647,,,,,3,0,3
Person,Jie Zheng,,,,,648,,,,,5,0,5
Person,Na Pan,,,,,649,,,,,5,0,5
Person,Gang Liao,,,,,650,,,,,1,0,1
RecordLabel,Memory Tide,,,,,651,,,,,0,3,3
RecordLabel,Rockville Records,,,,,652,,,,,0,40,40
Album,Dear Steven (Before You Know),,2023,Psychedelic Rock,True,653,,,2023,2023.0,2,10,12
Person,Guiying Zhou,,,,,654,,,,,3,0,3
Person,Lei Fan,,,,,655,,,,,2,0,2
Person,Yang Cui,,,,,656,,,,,4,0,4
Person,Min Liao,,,,,657,,,,,3,0,3
Person,Min Xie,,,,,658,,,,,3,0,3
Person,Li Mo,,,,,659,,,,,1,0,1
Person,Xiuying Mao,,,,,660,,,,,2,0,2
RecordLabel,Louis Legacy Records,,,,,661,,,,,0,1,1
Album,Waiting for Steven,,2028,Indie Folk,True,662,2021,,,2028.0,3,10,13
Person,Ping He,,,,,663,,,,,2,0,2
Person,Ping Xie,,,,,664,,,,,1,0,1
Person,Mary Harris,,,,,665,,,,,2,0,2
Person,Tanya Webb,,,,,666,,,,,1,0,1
Person,Ping Wei,,,,,667,,,,,2,0,2
Person,Xia Ye,,,,,668,,,,,1,0,1
Person,Adam Hinton,,,,,669,,,,,1,0,1
RecordLabel,Velvet Grove,,,,,670,,,,,0,7,7
RecordLabel,Nebeský Tón,,,,,671,,,,,0,24,24
RecordLabel,Radiant Echo Records,,,,,672,,,,,0,3,3
Song,Paternal Echoes,True,2023,Doom Metal,True,673,,,,2023.0,3,12,15
Person,Anna Shaw,,,,,674,,,,,2,0,2
Person,Jake Marchal,,,,,675,,,,,1,0,1
Person,Brandon Bartlett,,,,,676,,,,,7,0,7
Person,Kristin Miranda,,,,,677,,,,,3,0,3
Person,Nathan Bryant,,,,,678,,,,,7,0,7
Person,James Reyes,,,,,679,,,,,5,0,5
Person,Todd Maldonado,,,,,680,,,,,3,0,3
RecordLabel,Mellon Sonic,,,,,681,,,,,0,2,2
RecordLabel,Avernes Sound,,,,,682,,,,,0,11,11
Album,Whispers of a Father's Heart,,2025,Jazz Surf Rock,True,683,,,2025,2025.0,5,6,11
Person,Gang Zhao,,,,,684,,,,,2,0,2
Person,Fang Wu,,,,,685,,,,,2,0,2
Person,Yang Zheng,,,,,686,,,,,3,0,3
Person,Gang Chen,,,,,687,,,,,3,0,3
Person,Ming Xiao,,,,,688,,,,,1,0,1
RecordLabel,Kamiogawa Grooves,,,,,689,,,,,0,9,9
Album,Lullaby of Generations,,1994,Alternative Rock,True,690,,,,1994.0,2,3,5
Person,Blake Rodriguez,,,,,691,,,,,3,0,3
Person,Carrie Martin,,,,,692,,,,,2,0,2
RecordLabel,Sanctus Resonance,,,,,693,,,,,0,1,1
RecordLabel,Nocturne Collective,,,,,694,,,,,0,4,4
Song,Roots and Rhythms,True,2012,Avant-Garde Folk,True,695,,,2012,2012.0,3,3,6
Person,Fang Chen,,,,,696,,,,,4,0,4
Person,Yong Zheng,,,,,697,,,,,28,0,28
RecordLabel,Sonora Liminal,,,,,698,,,,,0,22,22
Song,Horizon's Whisper,True,2023,Dream Pop,True,699,,,,2023.0,1,7,8
Person,Michelle Shepard,,,,,700,,,,,1,0,1
Person,Jonathan Williams,,,,,701,,,,,1,0,1
Person,Noah Overeem,,,,,702,,,,,7,0,7
Person,Makayla Stone,,,,,703,,,,,7,0,7
RecordLabel,MTJ Horizon,,,,,704,,,,,0,7,7
Song,Midnight Visions,False,2020,Alternative Rock,True,705,2020,,,2020.0,6,6,12
Person,Karl-Josef Reinhardt,,,,,706,,,,,1,0,1
Person,Kelsey Campbell,,,,,707,,,,,10,0,10
Person,Karin Dippel,,,,,708,,,,,5,0,5
Person,Ida Lachmann,,,,,709,,,,,4,0,4
RecordLabel,West Rhythm Records,,,,,710,,,,,0,9,9
RecordLabel,Echo Chamber,,,,,711,,,,,0,8,8
RecordLabel,Pinula Pulse,,,,,712,,,,,0,3,3
Album,Sleepwalker's Anthem,,2027,Dream Pop,True,713,,,,2027.0,4,6,10
Person,Jie Cai,,,,,714,, Lotus Grey,,,2,0,2
Person,Li Wei,,,,,715,,,,,2,0,2
Person,Charlene Lopez,,,,,716,,,,,4,0,4
Person,Ping Lin,,,,,717,,,,,2,0,2
Person,Lei Gu,,,,,718,,,,,2,0,2
RecordLabel,Thyrnau Tunes,,,,,719,,,,,0,2,2
Song,Ethereal Wanderer,True,2023,Oceanus Folk,True,720,,,2023,2023.0,3,8,11
Person,Ryan Devan,,,,,721,,,,,1,0,1
Person,Onkar Kata,,,,,722,,,,,1,0,1
Person,Tiya Sani,,,,,723,,,,,1,0,1
Person,Tara Kota,,,,,724,,,,,2,0,2
Person,Yuvraj  Dar,,,,,725,,,,,1,0,1
Person,Kimaya Srinivasan,,,,,726,,,,,1,0,1
Person,Ela Batra,,,,,727,,,,,1,0,1
RecordLabel,Equatorial Echo,,,,,728,,,,,0,19,19
RecordLabel,Nixon's Vinyl,,,,,729,,,,,0,6,6
RecordLabel,Sereno Sounds,,,,,730,,,,,0,1,1
Song,Don't Hold Me Down,True,1997,Lo-Fi Electronica,True,731,,,1997,1997.0,3,3,6
Person,Krista Wallace,,,,,732,,,,,4,0,4
Person,Denise Knight,,,,,733,,,,,3,0,3
RecordLabel,Seine River Rhythms,,,,,734,,,,,0,4,4
RecordLabel,Alpine Horizon,,,,,735,,,,,0,2,2
Album,Unbound,,2026,Doom Metal,True,736,,,,2026.0,3,10,13
Person,Na Wu,,,,,737,,,,,1,0,1
Person,Yong Du,,,,,738,,,,,2,0,2
Person,Lei Qiao,,,,,739,,,,,2,0,2
Person,Xiulan Ye,,,,,740,,,,,1,0,1
Person,Jun Du,,,,,741,,,,,3,0,3
Person,Erin Kim,,,,,742,,,,,1,0,1
RecordLabel,Archival Imprints,,,,,743,,,,,0,38,38
RecordLabel,Svadhyaya Sangeet Prakashan,,,,,744,,,,,0,42,42
RecordLabel,Empoli Echo,,,,,745,,,,,0,44,44
Song,"Let Me Go, Let Me Rise",True,2027,Oceanus Folk,True,746,,,,2027.0,4,3,7
Person,Yang Gong,,,,,747,,,,,1,0,1
Person,Xiuying Liang,,,,,748,,,,,2,0,2
RecordLabel,Sovereign Sound Studios,,,,,749,,,,,0,43,43
Song,Sands of Her Inheritance,False,2028,Alternative Rock,True,750,,,,2028.0,3,4,7
Person,Christian Gray,,,,,751,,,,,1,0,1
Person,Xia Xiong,,,,,752,,,,,2,0,2
Person,Lei Yan,,,,,753,,,,,13,0,13
Person,Na Shao,,,,,754,,,,,4,0,4
RecordLabel,Sonoria Lumina,,,,,755,,,,,0,3,3
RecordLabel,Lilnuaj,,,,,756,,,,,0,23,23
Song,Mirage of Memories,True,2023,Oceanus Folk,True,757,,,,2023.0,3,9,12
Person,Rhonda Brown,,,,,758,,Omnira,,,1,0,1
Person,Mary Medina,,,,,759,,,,,1,0,1
Person,Laura Gibbs,,,,,760,,,,,1,0,1
Person,Raymond Mccoy,,,,,761,,,,,1,0,1
Person,Brandy Reyes,,,,,762,,,,,1,0,1
RecordLabel,Sant'Service Music,,,,,763,,,,,0,1,1
Song,Windswept Bloodline,True,2021,Dream Pop,True,764,2021,,,2021.0,1,5,6
RecordLabel,Vestec Sound Studios,,,,,765,,,,,0,1,1
Song,Daughters of the Scorched Earth,True,2017,Psychedelic Rock,True,766,2017,,,2017.0,4,8,12
Person,Jie He,,,,,767,,,,,4,0,4
Person,Jun Tan,,,,,768,,,,,4,0,4
Person,Florian van Santen-Sanders,,,,,769,,,,,11,0,11
Person,Na Zheng,,,,,770,,,,,2,0,2
Person,Juan Wei,,,,,771,,,,,1,0,1
RecordLabel,Septentrion Sound,,,,,772,,,,,0,4,4
Song,Whispers in Mother's Arms,True,2022,Indie Folk,True,773,2022,,,2022.0,8,6,14
Person,Tao Liu,,,,,774,,,,,1,0,1
Person,Virginia Stuart,,,,,775,,,,,1,0,1
Person,David Hebert,,,,,776,,,,,1,0,1
Person,Xiulan Qiao,,,,,777,,,,,3,0,3
Person,Yong Su,,,,,778,,,,,1,0,1
Person,Yang Zhao,,,,,779,,,,,11,0,11
RecordLabel,Crimson Echo Records,,,,,780,,,,,0,2,2
Song,Lullaby of Gentle Hands,True,2025,Alternative Rock,True,781,,,,2025.0,3,5,8
Person,Sara Seguí Vallés,,,,,782,,,,,1,0,1
Person,Mar Abril Balaguer,,,,,783,,,,,2,0,2
Person,Evangelina Bautista Catalá,,,,,784,,,,,2,0,2
RecordLabel,Seam Records,,,,,785,,,,,0,2,2
RecordLabel,Quadraro Records,,,,,786,,,,,0,2,2
Song,Soft Echoes of Comfort,True,2028,Psychedelic Rock,True,787,2028,,,2028.0,4,8,12
Person,Mandy Mendoza,,,,,788,,,,,1,0,1
Person,Mark Shepard,,,,,789,,,,,2,0,2
Person,Walter Sexton,,,,,790,,,,,1,0,1
Person,Andrew Jenkins,,,,,791,,,,,2,0,2
Person,Jeffrey Lee,,,,,792,,,,,1,0,1
Person,David Williams,,,,,793,,,,,1,0,1
Person,Brandon Cohen,,,,,794,,,,,1,0,1
RecordLabel,Progressive Discourse,,,,,795,,,,,0,1,1
RecordLabel,Luceni Legends,,,,,796,,,,,0,3,3
RecordLabel,Vertical Ascent Records,,,,,797,,,,,0,1,1
RecordLabel,Lille Echoes,,,,,798,,,,,0,5,5
Song,Sanctuary of Maternal Warmth,True,2024,Space Rock,True,799,,,,2024.0,6,3,9
Person,Qiang Lai,,,,,800,,,,,2,0,2
Person,Yan Duan,,,,,801,,,,,3,0,3
Album,Whispers in the Embrace,,2000,Indie Rock,True,802,,,2000,2000.0,1,5,6
Person,Breanna Wright,,,,,803,,,,,4,0,4
Person,Kenneth Armstrong,,,,,804,,,,,2,0,2
RecordLabel,Solstice Sound,,,,,805,,,,,0,2,2
Song,Holding Closer Than Words,True,2002,Southern Gothic Rock,True,806,2002,,2002,2002.0,3,4,7
Person,Megan Sandoval,,,,,807,,,,,2,0,2
Person,Pavlína Macháčková,,,,,808,,,,,5,0,5
RecordLabel,Verdante,,,,,809,,,,,0,2,2
Album,Silence Between Heartbeats,,2028,Space Rock,True,810,2028,,2028,2028.0,3,12,15
Person,Jun Jiang,,,,,811,,,,,3,0,3
Person,Xia Lu,,,,,812,,,,,3,0,3
Person,Xia Du,,,,,813,,,,,3,0,3
Person,Juan He,,,,,814,,,,,1,0,1
Person,Yan Xiong,,,,,815,,,,,2,0,2
Person,Ping Ren,,,,,816,,,,,3,0,3
Person,Jing Tian,,,,,817,,,,,3,0,3
Person,Lei Fu,,,,,818,,,,,1,0,1
Person,Juan Xiao,,,,,819,,,,,3,0,3
Person,Chao Qiu,,,,,820,,,,,2,0,2
Song,Gravity of Your Nearness,True,2007,Indie Folk,True,821,,,,2007.0,2,8,10
Person,William Mcbride,,,,,822,,,,,1,0,1
Person,Tao Cheng,,,,,823,,,,,2,0,2
Person,Ming Gu,,,,,824,,,,,2,0,2
Person,Xiuying Dong,,,,,825,,,,,2,0,2
RecordLabel,Social Welfare Sounds,,,,,826,,,,,0,1,1
Song,When Pigs Fly,True,2006,Lo-Fi Electronica,True,827,,,,2006.0,5,50,55
Person,Ming Sun,,,,,828,,,,,6,0,6
Person,Xiulan Ren,,,,,829,,,,,5,0,5
Album,Just You Wait and See,,2024,Psychedelic Rock,True,830,,,,2024.0,4,3,7
Person,Kyle Cook,,,,,831,,,,,2,0,2
Person,Albert White,,,,,832,,,,,1,0,1
Album,Someday Never Comes,,2010,Indie Rock,True,833,,,,2010.0,3,6,9
Person,Jessica Bernard,,,,,834,,,,,1,0,1
Person,Franck Prévost de la Bertrand,,,,,835,,,,,8,0,8
Person,Adrien Techer du Voisin,,,,,836,,,,,3,0,3
RecordLabel,Zenith Records,,,,,837,,,,,0,2,2
RecordLabel,Nurhaliza Sound,,,,,838,,,,,0,4,4
Song,Mark My Words,True,2024,Indie Rock,True,839,,,,2024.0,1,6,7
Person,Guiying Jiang,,,,,840,,,,,2,0,2
Person,Ping Ding,,,,,841,,,,,1,0,1
Song,Diamond Dreams,True,2023,Doom Metal,True,842,,,,2023.0,7,7,14
Person,Konstantinos Wende,,,,,843,,,,,2,0,2
Person,Tobias Etzold-Dörr,,,,,844,,,,,6,0,6
Person,Kläre Schacht-Mielcarek,,,,,845,,,,,6,0,6
Song,Polished Perfection,True,2017,Doom Metal,True,846,2017,,,2017.0,3,7,10
Person,Robert Harris,,,,,847,,,,,2,0,2
Person,Douglas Griffin,,,,,848,,,,,1,0,1
Person,Anastasios Hölzenbecher-Henschel,,,,,849,,,,,1,0,1
Person,Leo Eberth,,,,,850,,,,,8,0,8
RecordLabel,Second Wave Collective,,,,,851,,,,,0,26,26
Song,Clarity and Carats,False,2028,Space Rock,True,852,2024,,,2028.0,4,15,19
Person,Li Kong,,,,,853,,Syntara,,,1,0,1
Person,Jing Ren,,,,,854,,,,,1,0,1
Person,Ping Meng,,,,,855,,,,,1,0,1
Person,Fang Hao,,,,,856,,,,,1,0,1
Person,Juan Qiu,,,,,857,,,,,2,0,2
Person,Ping Mo,,,,,858,,,,,1,0,1
Person,Wei Cao,,,,,859,,,,,1,0,1
Person,Jie Lai,,,,,860,,,,,1,0,1
Person,Min Ma,,,,,861,,,,,1,0,1
Person,Jie Shao,,,,,862,,,,,2,0,2
Person,Jie Cui,,,,,863,,,,,3,0,3
Person,Na Yin,,,,,864,,,,,1,0,1
RecordLabel,Sâles Soundtrack,,,,,865,,,,,0,12,12
Album,Uncut Treasure,,2024,Doom Metal,True,866,2024,,,2024.0,3,6,9
Person,Anna Fechner,,,,,867,,,,,2,0,2
Person,Beatrice Albers,,,,,868,,,,,1,0,1
Person,Tillmann Klemm,,,,,869,,,,,3,0,3
Person,Janine Berger,,,,,870,,,,,4,0,4
Song,Confident Whispers,True,2024,Synthwave,True,871,2024,,,2024.0,3,5,8
Person,Marina Acedo Montaña,,,,,872,,,,,4,0,4
Person,Angelita Belda Enríquez,,,,,873,,,,,6,0,6
Person,Paco Yáñez Bravo,,,,,874,,,,,2,0,2
RecordLabel,Horizont Wax,,,,,875,,,,,0,4,4
Song,Bold Without Apology,False,2010,Indie Rock,True,876,,,,2010.0,3,9,12
Person,Qiang Zhou,,,,,877,,,,,5,0,5
Person,Jing Kang,,,,,878,,,,,24,0,24
RecordLabel,Verdant Horizon,,,,,879,,,,,0,48,48
Album,Unapologetic Heart,,2000,Emo/Pop Punk,False,880,2000,,,2000.0,3,9,12
Person,Juan Xu,,,,,881,,,,,1,0,1
Person,Yan Jin,,,,,882,,,,,11,0,11
Person,Yang Peng,,,,,883,,,,,9,0,9
RecordLabel,Haute-Corse Records,,,,,884,,,,,0,30,30
RecordLabel,Prairie Echo Records,,,,,885,,,,,0,3,3
