event_id,short_name,timestamp,party,party_type
16348,propose_meeting,2046-05-08 23:31:50,world:calendar,world
16348,propose_meeting,2046-05-08 23:31:50,person:zoey_drydock,person
16348,propose_meeting,2046-05-08 23:31:50,person:james_stern,person
16348,propose_meeting,2046-05-08 23:31:50,Agent/person:gabriel_sonar,Agent/person
16354,access_email,2046-05-08 23:32:37,Agent/person:gabriel_sonar,Agent/person
16359,assign_agent_task,2046-05-08 23:33:21,person:gabriel_sonar,person
16363,give_advice,2046-05-08 23:34:56,Agent/person:gabriel_sonar,Agent/person
16365,access_email,2046-05-08 23:35:00,Agent/person:gabriel_sonar,Agent/person
16367,assign_agent_task,2046-05-08 23:35:11,person:gabriel_sonar,person
16371,suggest_contacts,2046-05-08 23:35:45,person:gabriel_sonar,person
16372,assign_agent_task,2046-05-08 23:37:05,person:gabriel_sonar,person
16377,assign_agent_task,2046-05-08 23:37:19,person:gabriel_sonar,person
16384,assign_agent_task,2046-05-08 23:37:31,person:mia_fender,person
16388,access_files,2046-05-08 23:40:59,Agent/person:mia_fender,Agent/person
16394,suggest_contacts,2046-05-08 23:41:01,Agent/person:gabriel_sonar,Agent/person
16400,give_advice,2046-05-08 23:41:07,Agent/person:gabriel_sonar,Agent/person
16406,suggest_contacts,2046-05-08 23:43:27,Agent/person:mia_fender,Agent/person
16410,assign_agent_task,2046-05-08 23:43:51,person:david_breakwater,person
16417,access_files,2046-05-08 23:44:37,Agent/person:david_breakwater,Agent/person
16424,sent,2046-05-08 23:45:00,person:mia_fender,person
16424,sent,2046-05-08 23:45:00,person:henry_sail,person
16427,assign_agent_task,2046-05-08 23:45:07,person:mia_fender,person
16429,propose_meeting,2046-05-08 23:45:46,world:calendar,world
16429,propose_meeting,2046-05-08 23:45:46,Agent/person:mia_fender,Agent/person
16429,propose_meeting,2046-05-08 23:45:46,person:henry_sail,person
16431,read_file,2046-05-08 23:46:00,Agent/person:mia_fender,Agent/person
16435,assign_agent_task,2046-05-08 23:46:21,person:mia_fender,person
16436,assign_agent_task,2046-05-08 23:46:23,person:mia_fender,person
16440,read_file,2046-05-08 23:47:03,Agent/person:david_breakwater,Agent/person
16442,queue_subordinate_task,2046-05-08 23:47:48,Agent/person:mia_fender,Agent/person
16442,queue_subordinate_task,2046-05-08 23:47:48,Agent/person:james_stern,Agent/person
16449,access_email,2046-05-08 23:50:36,Agent/person:hannah_starboard,Agent/person
16452,sent,2046-05-08 23:50:45,person:david_breakwater,person
16452,sent,2046-05-08 23:50:45,person:emma_harbor,person
16459,assign_agent_task,2046-05-08 23:52:19,person:david_breakwater,person
16463,assign_agent_task,2046-05-08 23:53:25,person:hannah_starboard,person
16464,propose_meeting,2046-05-08 23:54:37,world:calendar,world
16464,propose_meeting,2046-05-08 23:54:37,person:emma_harbor,person
16464,propose_meeting,2046-05-08 23:54:37,Agent/person:david_breakwater,Agent/person
16467,sent,2046-05-08 23:54:37,person:hannah_starboard,person
16467,sent,2046-05-08 23:54:37,person:alexander_jetty,person
16469,create_file,2046-05-08 23:55:00,Agent/person:hannah_starboard,Agent/person
16471,give_advice,2046-05-08 23:55:24,Agent/person:hannah_starboard,Agent/person
16478,sent,2046-05-08 23:55:39,person:hannah_starboard,person
16478,sent,2046-05-08 23:55:39,person:benjamin_mooring,person
16481,sent,2046-05-08 23:55:44,person:hannah_starboard,person
16481,sent,2046-05-08 23:55:44,person:owen_hatch,person
16487,assign_agent_task,2046-05-08 23:56:04,person:hannah_starboard,person
16492,sent,2046-05-08 23:56:08,person:hannah_starboard,person
16492,sent,2046-05-08 23:56:08,person:chloe_ballast,person
16499,propose_meeting,2046-05-08 23:57:53,person:alexander_jetty,person
16499,propose_meeting,2046-05-08 23:57:53,world:calendar,world
16499,propose_meeting,2046-05-08 23:57:53,person:benjamin_mooring,person
16499,propose_meeting,2046-05-08 23:57:53,person:owen_hatch,person
16499,propose_meeting,2046-05-08 23:57:53,Agent/person:hannah_starboard,Agent/person
16504,assign_agent_task,2046-05-08 23:58:25,person:alexander_jetty,person
16507,access_email,2046-05-08 23:58:33,Agent/person:hannah_starboard,Agent/person
16509,assign_agent_task,2046-05-08 23:59:07,person:hannah_starboard,person
16516,suggest_contacts,2046-05-08 23:59:08,person:hannah_starboard,person
16521,assign_agent_task,2046-05-09 00:00:18,person:hannah_starboard,person
16526,list_files,2046-05-09 00:01:58,Agent/person:alexander_jetty,Agent/person
16533,assign_agent_task,2046-05-09 00:02:10,person:owen_hatch,person
16540,access_files,2046-05-09 00:02:31,Agent/person:owen_hatch,Agent/person
16542,queue_subordinate_task,2046-05-09 00:02:57,Agent/person:john_windward,Agent/person
16542,queue_subordinate_task,2046-05-09 00:02:57,Agent/person:owen_hatch,Agent/person
16547,assign_agent_task,2046-05-09 00:04:38,person:owen_hatch,person
16550,queue_subordinate_task,2046-05-09 00:05:15,Agent/person:hannah_starboard,Agent/person
16550,queue_subordinate_task,2046-05-09 00:05:15,Agent/person:chloe_ballast,Agent/person
16557,assign_agent_task,2046-05-09 00:05:23,person:hannah_starboard,person
16559,queue_subordinate_task,2046-05-09 00:06:10,Agent/person:victoria_rigging,Agent/person
16559,queue_subordinate_task,2046-05-09 00:06:10,Agent/person:victoria_rigging,Agent/person
16562,access_files,2046-05-09 00:06:40,Agent/person:alexander_jetty,Agent/person
16566,propose_meeting,2046-05-09 00:06:44,person:owen_hatch,person
16571,list_files,2046-05-09 00:06:49,Agent/person:owen_hatch,Agent/person
16574,create_file,2046-05-09 00:07:17,Agent/person:ava_tiller,Agent/person
16577,assign_agent_task,2046-05-09 00:09:15,person:ava_tiller,person
16580,sent,2046-05-09 00:10:29,person:owen_hatch,person
16580,sent,2046-05-09 00:10:29,person:lily_anchorline,person
16586,access_email,2046-05-09 00:10:32,Agent/person:owen_hatch,Agent/person
16593,assign_agent_task,2046-05-09 00:13:19,person:owen_hatch,person
16594,sent,2046-05-09 00:13:27,person:owen_hatch,person
16594,sent,2046-05-09 00:13:27,person:henry_sail,person
16599,access_email,2046-05-09 00:14:00,Agent/person:ava_tiller,Agent/person
16606,assign_agent_task,2046-05-09 00:14:28,person:owen_hatch,person
16608,assign_agent_task,2046-05-09 00:14:38,person:owen_hatch,person
16609,suggest_contacts,2046-05-09 00:14:58,Agent/person:owen_hatch,Agent/person
16613,create_file,2046-05-09 00:15:00,Agent/person:owen_hatch,Agent/person
16616,give_advice,2046-05-09 00:16:00,Agent/person:owen_hatch,Agent/person
16623,assign_agent_task,2046-05-09 00:17:30,person:owen_hatch,person
16629,assign_agent_task,2046-05-09 00:17:58,person:owen_hatch,person
16635,propose_meeting,2046-05-09 00:18:31,world:calendar,world
16635,propose_meeting,2046-05-09 00:18:31,Agent/person:owen_hatch,Agent/person
16635,propose_meeting,2046-05-09 00:18:31,person:lily_anchorline,person
16635,propose_meeting,2046-05-09 00:18:31,person:henry_sail,person
16640,suggest_contacts,2046-05-09 00:19:38,Agent/person:owen_hatch,Agent/person
16641,sent,2046-05-09 00:24:17,person:owen_hatch,person
16641,sent,2046-05-09 00:24:17,person:isaac_mast,person
16647,access_files,2046-05-09 00:24:28,Agent/person:lily_anchorline,Agent/person
16649,assign_agent_task,2046-05-09 00:24:45,person:owen_hatch,person
16652,list_files,2046-05-09 00:25:00,Agent/person:lily_anchorline,Agent/person
16659,give_advice,2046-05-09 00:25:06,Agent/person:owen_hatch,Agent/person
16663,assign_agent_task,2046-05-09 00:26:00,person:owen_hatch,person
16666,suggest_contacts,2046-05-09 00:27:25,Agent/person:owen_hatch,Agent/person
16671,assign_agent_task,2046-05-09 00:27:30,person:owen_hatch,person
16677,assign_agent_task,2046-05-09 00:28:11,person:lily_anchorline,person
16682,propose_meeting,2046-05-09 00:28:13,world:calendar,world
16682,propose_meeting,2046-05-09 00:28:13,Agent/person:owen_hatch,Agent/person
16682,propose_meeting,2046-05-09 00:28:13,person:isaac_mast,person
16682,propose_meeting,2046-05-09 00:28:13,person:gabriel_sonar,person
16683,sent,2046-05-09 00:28:40,person:owen_hatch,person
16683,sent,2046-05-09 00:28:40,person:gabriel_sonar,person
16688,suggest_contacts,2046-05-09 00:29:25,Agent/person:lily_anchorline,Agent/person
16694,assign_agent_task,2046-05-09 00:30:36,person:lily_anchorline,person
16699,suggest_contacts,2046-05-09 00:32:15,Agent/person:lily_anchorline,Agent/person
16702,sent,2046-05-09 00:32:52,person:lily_anchorline,person
16702,sent,2046-05-09 00:32:52,person:mia_fender,person
16707,assign_agent_task,2046-05-09 00:33:24,person:lily_anchorline,person
16710,assign_agent_task,2046-05-09 00:33:39,person:lily_anchorline,person
16716,assign_agent_task,2046-05-09 00:34:16,person:layla_channel,person
16723,list_files,2046-05-09 00:35:00,Agent/person:layla_channel,Agent/person
16730,assign_agent_task,2046-05-09 00:35:12,person:layla_channel,person
16735,access_files,2046-05-09 00:35:30,Agent/person:layla_channel,Agent/person
16740,give_advice,2046-05-09 00:35:56,person:lily_anchorline,person
16747,sent,2046-05-09 00:36:52,person:layla_channel,person
16747,sent,2046-05-09 00:36:52,person:noah_mariner,person
16753,assign_agent_task,2046-05-09 00:36:55,person:lily_anchorline,person
16758,queue_subordinate_task,2046-05-09 00:36:57,Agent/person:michael_capstan,Agent/person
16758,queue_subordinate_task,2046-05-09 00:36:57,Agent/person:lily_anchorline,Agent/person
16762,access_email,2046-05-09 00:37:10,Agent/person:layla_channel,Agent/person
16765,access_files,2046-05-09 00:38:04,person:layla_channel,person
16770,propose_meeting,2046-05-09 00:38:44,person:layla_channel,person
16773,access_files,2046-05-09 00:39:20,person:layla_channel,person
16778,propose_meeting,2046-05-09 00:40:13,person:john_windward,person
16778,propose_meeting,2046-05-09 00:40:13,person:sebastian_cutter,person
16778,propose_meeting,2046-05-09 00:40:13,world:calendar,world
16778,propose_meeting,2046-05-09 00:40:13,Agent/person:layla_channel,Agent/person
16778,propose_meeting,2046-05-09 00:40:13,person:daniel_gangway,person
16781,access_email,2046-05-09 00:40:45,Agent/person:lily_anchorline,Agent/person
16788,access_email,2046-05-09 00:40:57,Agent/person:layla_channel,Agent/person
16792,sent,2046-05-09 00:41:05,person:layla_channel,person
16792,sent,2046-05-09 00:41:05,person:john_windward,person
16796,sent,2046-05-09 00:43:00,person:layla_channel,person
16796,sent,2046-05-09 00:43:00,person:sebastian_cutter,person
16800,sent,2046-05-09 00:44:07,person:layla_channel,person
16800,sent,2046-05-09 00:44:07,person:daniel_gangway,person
16803,suggest_contacts,2046-05-09 00:44:32,Agent/person:layla_channel,Agent/person
16804,assign_agent_task,2046-05-09 00:44:37,person:layla_channel,person
16811,assign_agent_task,2046-05-09 00:45:51,person:layla_channel,person
16818,assign_agent_task,2046-05-09 00:45:57,person:layla_channel,person
16823,assign_agent_task,2046-05-09 00:47:31,person:layla_channel,person
16830,sent,2046-05-09 00:48:09,person:layla_channel,person
16830,sent,2046-05-09 00:48:09,person:noah_mariner,person
16837,access_email,2046-05-09 00:48:29,Agent/person:layla_channel,Agent/person
16844,assign_agent_task,2046-05-09 00:48:36,person:layla_channel,person
16848,assign_agent_task,2046-05-09 00:48:45,person:owen_hatch,person
16855,queue_subordinate_task,2046-05-09 00:49:18,Agent/person:layla_channel,Agent/person
16855,queue_subordinate_task,2046-05-09 00:49:18,Agent/person:daniel_gangway,Agent/person
16856,sent,2046-05-09 00:49:30,person:layla_channel,person
16856,sent,2046-05-09 00:49:30,person:noah_mariner,person
16857,queue_subordinate_task,2046-05-09 00:49:39,Agent/person:victoria_rigging,Agent/person
16857,queue_subordinate_task,2046-05-09 00:49:39,Agent/person:james_stern,Agent/person
16863,assign_agent_task,2046-05-09 00:49:51,person:owen_hatch,person
16868,create_file,2046-05-09 00:50:33,Agent/person:owen_hatch,Agent/person
16874,access_email,2046-05-09 00:51:13,Agent/person:owen_hatch,Agent/person
16881,assign_agent_task,2046-05-09 00:51:45,person:owen_hatch,person
16886,list_files,2046-05-09 00:53:03,Agent/person:gabriel_sonar,Agent/person
16889,suggest_contacts,2046-05-09 00:53:37,Agent/person:layla_channel,Agent/person
16894,suggest_contacts,2046-05-09 00:55:25,Agent/person:owen_hatch,Agent/person
16899,assign_agent_task,2046-05-09 00:56:03,person:layla_channel,person
16902,assign_agent_task,2046-05-09 00:56:14,person:gabriel_sonar,person
16903,access_files,2046-05-09 00:56:59,Agent/person:gabriel_sonar,Agent/person
16910,propose_meeting,2046-05-09 00:58:27,world:calendar,world
16910,propose_meeting,2046-05-09 00:58:27,person:joseph_buoy,person
16910,propose_meeting,2046-05-09 00:58:27,person:chloe_ballast,person
16910,propose_meeting,2046-05-09 00:58:27,person:ella_pilot,person
16910,propose_meeting,2046-05-09 00:58:27,Agent/person:gabriel_sonar,Agent/person
16914,sent,2046-05-09 01:00:37,person:gabriel_sonar,person
16914,sent,2046-05-09 01:00:37,person:chloe_ballast,person
16919,queue_subordinate_task,2046-05-09 01:00:39,Agent/person:john_windward,Agent/person
16919,queue_subordinate_task,2046-05-09 01:00:39,Agent/person:owen_hatch,Agent/person
16924,sent,2046-05-09 01:01:08,person:gabriel_sonar,person
16924,sent,2046-05-09 01:01:08,person:joseph_buoy,person
16927,assign_agent_task,2046-05-09 01:01:57,person:gabriel_sonar,person
16930,queue_subordinate_task,2046-05-09 01:02:56,Agent/person:evelyn_dock,Agent/person
16930,queue_subordinate_task,2046-05-09 01:02:56,Agent/person:gabriel_sonar,Agent/person
16936,sent,2046-05-09 01:04:18,person:gabriel_sonar,person
16936,sent,2046-05-09 01:04:18,person:ella_pilot,person
16939,assign_agent_task,2046-05-09 01:04:28,person:gabriel_sonar,person
16944,assign_agent_task,2046-05-09 01:04:56,person:gabriel_sonar,person
16951,assign_agent_task,2046-05-09 01:05:53,person:gabriel_sonar,person
16952,assign_agent_task,2046-05-09 01:06:39,person:gabriel_sonar,person
16957,sent,2046-05-09 01:07:33,person:gabriel_sonar,person
16957,sent,2046-05-09 01:07:33,person:abigail_spinnaker,person
16958,propose_meeting,2046-05-09 01:08:31,world:calendar,world
16958,propose_meeting,2046-05-09 01:08:31,Agent/person:gabriel_sonar,Agent/person
16958,propose_meeting,2046-05-09 01:08:31,person:abigail_spinnaker,person
16964,suggest_contacts,2046-05-09 01:09:06,Agent/person:gabriel_sonar,Agent/person
16970,suggest_contacts,2046-05-09 01:11:32,Agent/person:gabriel_sonar,Agent/person
16972,suggest_contacts,2046-05-09 01:11:43,Agent/person:gabriel_sonar,Agent/person
16979,list_files,2046-05-09 01:15:00,Agent/person:david_breakwater,Agent/person
16982,assign_agent_task,2046-05-09 01:16:14,person:gabriel_sonar,person
16989,access_files,2046-05-09 01:16:59,Agent/person:david_breakwater,Agent/person
16995,give_advice,2046-05-09 01:17:46,Agent/person:david_breakwater,Agent/person
17002,suggest_contacts,2046-05-09 01:18:17,Agent/person:david_breakwater,Agent/person
17003,assign_agent_task,2046-05-09 01:20:19,person:david_breakwater,person
17007,suggest_contacts,2046-05-09 01:21:10,Agent/person:david_breakwater,Agent/person
17014,assign_agent_task,2046-05-09 01:21:53,person:david_breakwater,person
17020,assign_agent_task,2046-05-09 01:22:05,person:david_breakwater,person
17022,assign_agent_task,2046-05-09 01:22:30,person:david_breakwater,person
17026,assign_agent_task,2046-05-09 01:22:43,person:david_breakwater,person
17028,access_email,2046-05-09 01:23:18,Agent/person:david_breakwater,Agent/person
17029,queue_subordinate_task,2046-05-09 01:23:23,Agent/person:james_stern,Agent/person
17029,queue_subordinate_task,2046-05-09 01:23:23,Agent/person:james_stern,Agent/person
17032,check_email,2046-05-09 01:23:25,person:emily_ferry,person
17038,give_advice,2046-05-09 01:23:42,Agent/person:david_breakwater,Agent/person
17042,access_email,2046-05-09 01:24:12,Agent/person:david_breakwater,Agent/person
17048,assign_agent_task,2046-05-09 01:24:39,person:ava_tiller,person
17055,sent,2046-05-09 01:25:00,person:david_breakwater,person
17055,sent,2046-05-09 01:25:00,person:alexander_jetty,person
17060,assign_agent_task,2046-05-09 01:26:16,person:david_breakwater,person
17063,assign_agent_task,2046-05-09 01:27:33,person:david_breakwater,person
17065,check_email,2046-05-09 01:28:31,person:emily_ferry,person
17066,check_email,2046-05-09 01:31:06,person:emily_ferry,person
17069,access_files,2046-05-09 01:31:27,Agent/person:ava_tiller,Agent/person
17071,give_advice,2046-05-09 01:31:31,person:ava_tiller,person
17073,post_saidit,2046-05-09 01:31:46,Agent/person:ava_tiller,Agent/person
17073,post_saidit,2046-05-09 01:31:46,system:saidit,system
17079,check_email,2046-05-09 01:32:16,person:emily_ferry,person
17083,list_files,2046-05-09 01:35:00,Agent/person:ava_tiller,Agent/person
17088,sent,2046-05-09 01:35:00,person:emily_ferry,person
17088,sent,2046-05-09 01:35:00,person:aria_towline,person
17093,saidit_post,2046-05-09 01:35:10,person:ava_tiller,person
17095,post_saidit,2046-05-09 01:35:29,Agent/person:ava_tiller,Agent/person
17095,post_saidit,2046-05-09 01:35:29,system:saidit,system
17099,check_email,2046-05-09 01:36:05,person:emily_ferry,person
17106,suggest_contacts,2046-05-09 01:36:40,Agent/person:ava_tiller,Agent/person
17113,assign_agent_task,2046-05-09 01:37:54,person:ava_tiller,person
17116,send_email,2046-05-09 01:38:27,person:aria_towline,person
17116,send_email,2046-05-09 01:38:27,system:email_server,system
